Actual,Predicted
4,3.4786055941417104
2,2.0014256007282665
2,3.101438264867191
4,3.5096773158569032
2,2.000674471987782
2,2.0008448703360986
2,3.5019032288868304
4,2.9477114152330777
2,2.0014256007282665
4,3.5456555777356273
4,3.574746399761024
4,3.5709899098941382
2,2.0007436522022406
4,3.4146274439105473
1,3.0776084407110074
2,2.0009140505505574
4,3.392296380632045
1,2.835022439276709
1,2.9709408521151945
4,3.0984583873483658
2,2.0007436522022406
2,3.400646916827348
2,2.0014256007282665
4,3.437970521483651
1,3.637319618957986
2,2.0008448703360986
4,3.1582351313696497
4,3.358489028915679
1,2.9791814826504863
4,3.47151263135876
2,2.0007436522022406
4,3.622702401883045
4,2.571697149358704
3,2.7962556444352114
4,3.4807703572538684
2,2.000674471987782
2,2.0009140505505574
2,2.1646507844865823
2,2.000674471987782
4,3.4031202873289255
2,2.0007436522022406
4,3.3565404465950284
1,2.9037088394238637
4,3.604022819419387
4,3.197693658836136
2,2.0008448703360986
2,2.0007436522022406
4,3.126094814318955
2,2.000674471987782
4,3.4800144815363376
4,3.540975914833016
2,2.000674471987782
4,3.652044678361228
2,2.000674471987782
4,2.818141492297157
2,2.0008448703360986
2,2.000674471987782
4,3.604627136367072
2,2.0008448703360986
4,3.5624828186618527
2,2.0007436522022406
4,2.875652585477418
3,2.0355166114936645
4,3.4746002333469472
4,3.550459984056796
0,3.3323878651885894
2,2.000674471987782
4,3.54930171292107
2,2.0228686707572794
2,2.000674471987782
2,2.0007436522022406
1,3.3260688310086004
4,3.1526145012388267
2,2.10281042646925
2,2.000674471987782
4,3.171352116885998
2,2.000674471987782
4,3.1384526076420465
2,2.0248064186456616
3,2.100385824935907
2,2.023067195966162
0,2.927042123916346
2,2.000674471987782
4,2.843030239258335
2,2.0248064186456616
4,2.995558568365236
0,2.849352137347616
2,2.068998818680117
1,3.1452376929520014
2,2.000674471987782
2,2.000674471987782
4,2.9429940321061996
4,3.518983774896689
2,2.0018044154906067
2,2.0784583833938473
4,3.490223252643244
4,3.510999844122363
2,2.000674471987782
4,3.5029597494346025
2,2.000674471987782
4,2.933871664531476
4,2.983026705095682
2,2.071074033137333
3,2.8021753387855073
2,2.000674471987782
4,3.403613589585112
4,2.845542116840499
2,2.000674471987782
4,3.1366614627220932
2,2.000674471987782
2,2.022937850971738
4,3.1274438770098243
2,2.000674471987782
2,2.000674471987782
0,2.7279862185560706
1,2.4195444200654457
4,3.084464068607708
4,3.5670272171792976
4,3.5079664597881615
2,2.062290133003111
2,2.0014256007282665
2,2.000674471987782
2,2.000674471987782
2,2.075453081104732
2,3.090744234835413
