Actual,Predicted
4,3.476619547014385
2,2.0014154739812957
2,3.1039603069495283
4,3.507173406700991
2,2.000676864053153
2,2.0008444224289974
2,3.500471532167383
4,2.950303315888042
2,2.0014154739812957
4,3.54517448055259
4,3.576720557624868
4,3.5691401018245696
2,2.000744891264037
4,3.4137076992870736
1,3.0765707304234255
2,2.000912449639882
4,3.395453600435445
1,2.8320374978851652
1,2.9751221001046626
4,3.0970731779501612
2,2.000744891264037
2,3.3999601809885935
2,2.0014154739812957
4,3.4438443264212335
1,3.6394541726634966
2,2.0008444224289974
4,3.159810559010279
4,3.361127374212974
1,2.981248882181827
4,3.4705874445981144
2,2.000744891264037
4,3.6238772930448553
4,2.5750480179369712
3,2.799651383694625
4,3.47874823074134
2,2.000676864053153
2,2.000912449639882
2,2.1630923760574445
2,2.000676864053153
4,3.402392328648478
2,2.000744891264037
4,3.3565888185934796
1,2.9070341163423152
4,3.607654964104172
4,3.198611444352324
2,2.0008444224289974
2,2.000744891264037
4,3.1215750932319897
2,2.000676864053153
4,3.4780049529524346
4,3.541655142399734
2,2.000676864053153
4,3.653508559962416
2,2.000676864053153
4,2.82289289166772
2,2.0008444224289974
2,2.000676864053153
4,3.6061032819541485
2,2.0008444224289974
4,3.5649048299326562
2,2.000744891264037
4,2.8759140347362457
3,2.0349246679687703
4,3.479863543086808
4,3.5530823759043506
0,3.3328387802104813
2,2.000676864053153
4,3.547080041467719
2,2.0225991987255116
2,2.000676864053153
2,2.000744891264037
1,3.3228666188319314
4,3.1516695316245755
2,2.1010969193614293
2,2.000676864053153
4,3.1713614103708583
2,2.000676864053153
4,3.1266514249654223
2,2.024583379276835
3,2.099746818762733
2,2.023016076033393
0,2.9160112415486092
2,2.000676864053153
4,2.8438353942874808
2,2.024583379276835
4,2.995497562229565
0,2.850051927408607
2,2.0686642393107166
1,3.1470297445662583
2,2.000676864053153
2,2.000676864053153
4,2.9421331239212143
4,3.518947207760967
2,2.0017879751642638
2,2.0804840770039497
4,3.488986222194524
4,3.5110963424995467
2,2.000676864053153
4,3.5063738118591936
2,2.000676864053153
4,2.9295783940966675
4,2.9822178393378596
2,2.0710752372306827
3,2.8045200355200346
2,2.000676864053153
4,3.403820053520693
4,2.8498368391353397
2,2.000676864053153
4,3.1319656308284087
2,2.000676864053153
2,2.0226672259363956
4,3.1255755761172623
2,2.000676864053153
2,2.000676864053153
0,2.7244834039792423
1,2.415610873558699
4,3.083312097855181
4,3.5672722563735775
4,3.508113514570915
2,2.0614423650616605
2,2.0014154739812957
2,2.000676864053153
2,2.000676864053153
2,2.074756301065291
2,3.0894875946457576
4,3.6865319455408545
4,3.020295992721155
4,3.022068362276289
4,3.203709955311196
4,3.6305244810931123
4,2.913960254994944
4,3.511664715214981
4,3.398235925019416
4,3.376868925855735
